-3.881061e+00,4.590311e+00,6.543162e-01,7.037410e-01,2.693709e+00,-4.333830e-01,-1.597889e+00,1.139634e+00,-6.003109e-01,3.930942e-01,-1.803921e-01,4.418964e-02,-2.839326e-02,7.120518e-01,9.531692e-01,-2.564645e-01,-3.480744e-01,-3.357656e-01,-2.612841e-01,-2.447242e-01,-1.946607e-01,-2.609657e-01,-6.236682e-01,1.962235e-01,1.374903e-01,2.082960e-01,-3.371222e-01,-5.779629e-02,4.942480e-01,-2.470770e-01,4.480894e-01,2.139331e-01,-1.177537e-01,-1.679845e-01,1.627850e-01,2.092697e-01,1.286578e-01,-9.144704e-02,2.848576e-01,1.806564e-01,-2.748777e-01,-1.981423e-02,-2.895792e-02,8.404126e-02,2.390753e-01,-2.304653e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.308575e+00,-2.358569e-01,8.613921e-02,-1.393799e+00,1.210785e+00,6.219196e-01,2.104629e+00,-1.282296e+00,-3.879016e-01,-3.853326e-01,-6.897001e-01,7.235228e-01,-2.555187e-01,-6.343797e-01,-6.141893e-01,2.018616e-01,2.224196e-01,5.487903e-01,4.931012e-01,-1.750796e-01,5.543498e-01,-1.057181e-01,-1.599956e-02,9.477009e-02,3.138271e-01,-7.050520e-01,3.664711e-01,-3.615995e-01,-4.693591e-01,2.215633e-01,3.831158e-01,5.115389e-02,3.323678e-01,-1.859514e-01,-1.038581e-01,9.392819e-01,-6.457640e-02,2.123532e-01,-3.897426e-02,-3.597496e-01,1.083439e-01,-3.185729e-01,1.319621e-01,-2.607127e-01,-6.678534e-03,2.154380e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.102468e+00,6.086968e-01,2.011641e+00,-4.298160e-01,7.127186e-01,3.905234e-01,-5.192418e-01,-2.099143e-01,-9.965093e-01,1.115422e+00,-2.049892e-01,-7.083391e-01,7.011556e-01,-3.656898e-01,-3.852224e-01,5.160106e-01,-1.430499e-01,1.139361e-01,-2.898327e-01,2.653602e-01,4.091050e-01,-6.063673e-01,-1.058815e-01,3.431067e-01,2.521611e-01,3.147824e-01,-1.912281e-02,-4.062154e-01,1.454356e-01,-3.349005e-01,-2.769088e-01,-7.679889e-02,9.686322e-02,-3.651728e-01,-1.981070e-01,-4.795585e-01,5.314115e-01,-2.648597e-01,1.439525e-01,-2.558202e-01,-2.701676e-01,-6.462673e-02,-2.661869e-01,2.811328e-01,1.903724e-01,-1.048593e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.607244e+00,4.506157e+00,8.833369e-01,9.988172e-01,3.945591e+00,-5.130011e-01,-1.029435e+00,-7.442322e-03,-8.171783e-01,-5.754195e-01,4.223955e-01,8.399525e-01,6.466513e-02,1.193150e-01,2.864900e-01,2.973256e-01,-2.396055e-01,-8.795915e-01,2.934444e-02,-2.323104e-01,-4.126989e-02,-5.605893e-01,5.197126e-01,9.822076e-02,-2.336877e-01,2.856979e-01,2.205784e-01,1.791860e-01,6.354970e-02,1.643193e-01,-5.307518e-01,-2.365395e-01,6.652847e-03,5.411454e-01,2.307633e-02,6.696292e-02,3.186224e-01,-2.883554e-01,-3.161735e-01,-2.680285e-01,2.906708e-02,-1.446843e-01,2.001127e-01,-1.253088e-01,-7.550001e-02,-2.427589e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-3.058932e-01,-3.229618e+00,-3.919279e+00,2.811496e-01,1.488750e+00,-3.178995e-01,-2.077193e-01,8.911357e-01,-5.526759e-01,-1.555109e-01,6.653575e-01,2.018849e-02,4.437572e-01,3.027249e-02,-3.586743e-01,-3.645448e-01,-2.398146e-01,-1.934996e-02,1.115920e-01,2.201624e-01,1.350027e-01,-1.014360e-01,2.448020e-01,1.317238e-01,3.774698e-01,-2.552148e-02,-1.937972e-01,1.267183e-01,-1.172661e-02,-3.746000e-01,1.560906e-02,-3.225567e-01,8.109046e-02,7.386339e-02,-2.707331e-02,-1.159779e-01,-1.318358e-01,4.297328e-01,-2.842725e-01,8.099925e-02,-8.090647e-02,-8.644854e-02,5.281440e-04,-8.065234e-02,1.152748e-01,-1.497655e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.457916e+00,-1.199473e+00,1.265584e+00,9.941850e-01,1.096404e+00,-1.546974e-01,3.034161e-01,-3.790864e-01,2.320659e+00,5.424442e-02,-8.760585e-02,-3.044045e-01,-1.877634e-01,5.737353e-01,2.411072e-01,-4.127727e-01,-1.229736e-01,2.908372e-01,-4.803418e-01,2.748410e-01,-2.538641e-01,-3.123429e-01,-2.829140e-01,-7.322519e-02,1.323732e-01,2.905271e-01,-3.076181e-01,-4.293947e-01,-4.848493e-01,1.032632e-01,-4.562167e-02,-1.454529e-01,1.998640e-01,1.227543e-01,5.686003e-02,5.875050e-02,-7.075701e-01,2.314603e-01,-1.657568e-01,3.405420e-01,1.015074e-01,-1.694163e-01,-1.497614e-01,-4.356261e-01,1.593101e-01,3.029483e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.273722e+00,1.204721e+00,1.652380e+00,-1.007374e+00,2.281751e-01,-1.180560e+00,-4.538397e-01,-6.094690e-01,-7.497069e-01,1.199072e+00,1.511892e+00,6.731113e-02,1.290211e-01,-9.891811e-02,-4.250928e-01,-1.738279e-01,-1.345682e-01,4.419709e-01,-4.939283e-01,7.025327e-01,1.063896e-01,1.498616e-01,-1.976299e-01,3.401319e-01,-1.812251e-02,-5.035684e-01,6.228519e-02,-3.803593e-01,1.377213e-01,5.421701e-02,-7.280946e-01,2.527402e-02,-2.584007e-01,-1.198691e-01,4.397313e-02,-3.473329e-01,2.787724e-01,-2.924413e-02,1.311189e-01,-2.186461e-02,-3.544893e-01,5.845789e-02,-2.578303e-01,-1.412519e-01,4.247089e-02,-9.328411e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.156795e+00,4.696435e+00,-1.211614e+00,1.420095e+00,1.845724e+00,-3.932401e-02,1.953742e+00,1.082236e+00,3.059887e-01,-1.708535e+00,7.453562e-01,-9.863391e-01,-2.802850e-01,1.741497e+00,2.720473e-01,1.128635e-01,-4.157621e-01,1.394033e-01,7.292238e-01,2.522874e-01,-1.988745e-01,-2.095173e-01,-4.151812e-01,5.007654e-01,1.243511e-01,1.646954e-01,8.623533e-02,2.268243e-01,-8.308631e-01,6.388021e-01,1.301554e-01,7.980608e-02,-2.666913e-01,6.739167e-02,5.956674e-01,-2.109776e-01,-3.800636e-01,-3.032113e-01,-4.931559e-01,-4.250256e-01,2.550180e-02,6.572238e-01,1.595767e-02,-7.697330e-02,-1.296448e-01,-3.200770e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.405744e+00,-8.492180e-01,-7.847768e-01,4.335647e-01,-1.763871e+00,-6.717140e-01,1.073868e+00,-1.073896e+00,1.040787e+00,-2.654534e-01,-4.454424e-01,1.962464e-01,-7.535107e-02,3.476250e-01,1.144604e+00,4.017499e-01,-1.136381e+00,4.831243e-01,-3.356513e-01,7.501413e-01,3.590377e-01,8.291444e-02,-1.589877e-01,-7.322142e-01,-1.063386e-01,2.039316e-01,-5.316146e-01,-1.751615e-01,-6.052146e-02,1.949602e-01,-9.122675e-02,-1.409110e-01,2.502586e-01,-8.031664e-01,-1.151236e-01,4.532109e-01,-3.827692e-01,-1.673123e-01,1.833818e-01,-5.891936e-01,-3.489931e-01,-4.675002e-01,-4.510054e-01,5.487479e-01,4.315331e-01,2.662017e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.555894e+00,-1.053169e+00,2.081593e+00,-2.162456e+00,-7.463782e-01,-1.096503e+00,-9.621932e-01,7.449431e-01,-7.080724e-02,-7.727509e-01,-4.875546e-01,-4.442124e-01,-5.720244e-01,-3.537676e-02,3.628774e-01,-2.110355e-02,-2.048393e-01,-1.866274e-01,-3.583069e-02,-4.282870e-01,-2.932108e-01,-2.942677e-02,-1.661084e-01,1.457539e-02,-3.105086e-01,7.982454e-02,1.148458e-01,-6.722257e-02,-7.205764e-02,3.904760e-02,-2.432476e-01,-8.652135e-02,1.316533e-01,2.972183e-01,-3.399198e-01,6.215835e-02,-2.881195e-01,7.570044e-02,2.333013e-01,-7.695720e-02,4.664989e-01,-1.405026e-02,-3.962376e-01,-2.359446e-01,5.002286e-02,-2.162136e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.176333e+00,-1.796605e-01,9.640625e-01,6.609209e-01,1.577666e+00,-7.116178e-02,-3.703482e-01,1.311752e-01,-5.166895e-01,1.223627e+00,-2.422861e+00,-7.386002e-01,4.107098e-01,-1.445781e-01,-5.005755e-01,3.894249e-01,3.456893e-01,-4.275514e-01,1.030070e-01,-6.388537e-02,7.638946e-01,-2.523877e-01,5.559071e-01,-2.644188e-01,-5.158039e-01,2.133783e-01,-2.865053e-01,4.801159e-02,8.804989e-01,1.952572e-01,1.720389e-01,-4.874274e-01,-3.906260e-01,2.114101e-01,-6.849787e-01,1.365436e-01,2.339433e-01,-5.016834e-02,-4.292574e-01,-1.702344e-01,1.505132e-01,9.378977e-02,3.095927e-01,2.847875e-01,3.058609e-01,-2.267418e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.359904e+00,-1.387182e+00,1.873511e+00,-1.117961e+00,9.684794e-02,1.389956e+00,2.950719e+00,-2.019100e-01,-1.029287e+00,2.037622e-02,4.100942e-02,-9.390889e-01,8.567743e-02,-3.779101e-01,5.310369e-01,-2.328487e-01,-2.827286e-01,1.437269e-01,7.529876e-01,1.318958e-01,-2.439337e-01,2.373372e-02,-1.279849e-01,-1.145598e-01,-6.515500e-01,1.593255e-01,1.830543e-01,5.654583e-01,6.785446e-01,-9.085864e-02,-1.176920e-01,3.242732e-01,1.113854e-01,2.074576e-01,-2.041429e-01,-6.402254e-01,3.438498e-01,-3.181587e-01,2.253843e-01,-6.299453e-01,3.243052e-01,-4.105101e-01,-3.470560e-01,3.688272e-01,3.695413e-01,-2.210379e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-7.976435e-01,-6.702190e-01,-8.168133e-02,-2.058628e+00,1.273262e+00,-5.262391e-01,1.636947e+00,-1.960860e+00,2.078087e-01,-1.116268e+00,2.824336e-02,4.075068e-01,2.959266e-01,-5.306718e-01,-4.860004e-01,3.547991e-01,3.275896e-01,-5.734361e-02,-1.938571e-01,2.682243e-01,7.706823e-01,-5.792951e-01,-7.917758e-01,-6.213751e-01,3.629710e-01,-1.641308e-02,1.651000e-01,-2.936747e-01,2.909867e-01,5.205085e-01,2.907510e-01,4.540935e-02,3.366087e-01,2.335621e-01,8.145168e-02,1.434458e-01,4.884875e-02,6.177135e-01,2.044222e-02,-2.870223e-01,1.652306e-01,1.029190e-01,4.072036e-01,2.391538e-01,2.689211e-02,-1.454220e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.510361e+00,-1.580092e+00,3.274778e+00,9.613796e-01,6.744604e-01,5.286130e-01,1.048256e+00,1.262108e+00,1.033099e+00,5.855345e-01,6.160536e-01,-6.081221e-01,-2.833307e-01,-5.695220e-01,6.386348e-01,2.051688e-01,1.009954e-01,2.440938e-01,-1.728335e-01,-5.870795e-01,-5.107020e-02,-2.577533e-01,-2.800284e-01,8.322154e-02,5.388445e-01,1.218855e-02,3.615461e-01,2.435584e-01,7.822679e-01,-1.258186e-02,1.430707e-01,2.695360e-02,7.921767e-02,1.316611e-01,1.025970e-01,3.819282e-01,-2.194808e-01,5.257932e-01,5.397298e-02,1.910855e-02,2.404928e-01,2.877954e-01,5.211838e-02,-1.350746e-01,4.500069e-01,1.547747e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.093402e+00,-8.504506e-01,9.909346e-01,-1.974700e+00,2.065564e-01,-1.356730e+00,-9.693066e-01,-6.280680e-01,9.604502e-01,-1.260116e-01,-1.097593e-01,-1.074642e-02,-2.018862e-01,-1.903141e-01,1.275736e-01,-5.273359e-02,-1.245186e-01,2.536510e-01,-2.764576e-02,-3.719918e-01,-4.429258e-01,1.639184e-01,-4.513239e-01,9.274733e-02,-2.515935e-01,1.769676e-01,1.510873e-01,-1.163624e-01,-1.897075e-01,-1.342994e-01,-2.292072e-01,-2.586253e-01,6.106575e-02,2.129984e-01,3.423249e-01,3.591881e-01,-1.647501e-01,3.556664e-02,1.072447e-01,3.583843e-01,2.422105e-01,-1.258090e-01,-4.798517e-01,6.820705e-02,-2.374091e-01,6.116579e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-3.150414e+00,3.655066e+00,1.021864e+00,-8.264841e-01,2.854731e+00,-3.134469e-01,-1.608060e-01,1.715404e-01,-9.667943e-01,4.889949e-01,1.023884e-01,9.513415e-01,-5.069077e-01,-6.213744e-01,-5.045440e-01,-4.676390e-01,6.489886e-01,-1.711486e-01,1.767694e-01,-4.996928e-02,1.986263e-01,2.426984e-01,3.202905e-01,4.504094e-01,1.002202e-01,-6.038370e-01,3.351998e-01,-1.413322e-01,8.254454e-03,4.443715e-02,1.851694e-01,-3.643502e-01,-2.038982e-01,-2.799113e-01,-4.278454e-01,-6.662577e-01,-6.118174e-01,-1.212929e-01,-6.894536e-01,1.429489e-02,-1.057077e-01,-7.259890e-01,-6.093823e-01,2.319885e-01,-3.731002e-01,1.007161e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.530972e+00,2.329377e+00,-7.109148e-01,4.841047e-01,2.002773e+00,-6.497450e-01,8.799107e-01,-8.381195e-02,6.494690e-01,-4.016808e-01,-6.873683e-01,-3.897569e-02,-9.385972e-02,1.321544e+00,3.941860e-02,-4.789461e-02,-3.880258e-01,4.563046e-01,1.287558e-01,-3.056364e-01,-2.168557e-02,-4.555276e-01,4.351154e-01,-2.373156e-01,-1.293579e-01,-9.010740e-02,-3.308013e-02,1.190165e-01,-6.944488e-02,-9.534665e-02,-8.157251e-02,2.823871e-01,-2.018638e-01,1.310333e-01,-6.789665e-02,3.091515e-01,1.070196e-01,-1.266150e-01,2.110549e-01,-1.192797e-01,2.589882e-01,-1.807325e-01,3.134131e-01,-4.103079e-01,2.353997e-01,3.854457e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.411141e+00,-4.936925e-01,3.280086e+00,-2.990692e+00,-8.371865e-01,-8.327157e-01,-1.279586e+00,1.021831e+00,-3.869671e-01,-1.196826e+00,6.762778e-01,-7.910500e-01,-4.277983e-02,-2.159220e-01,-1.071308e-01,-1.006789e-01,1.506498e-01,3.755747e-01,-1.185658e-01,-2.258483e-01,-4.485938e-01,-3.537552e-01,-1.436538e-01,-8.901729e-02,5.548534e-02,1.502719e-01,2.476404e-01,1.409174e-01,-2.463555e-01,-1.128471e-01,1.864807e-01,-4.689265e-01,-1.206389e-01,-2.481256e-01,2.702835e-02,-1.393817e-01,2.797236e-01,2.630741e-01,4.751248e-01,-2.511686e-01,-2.307363e-01,-5.258578e-01,1.387964e-01,-1.304785e-02,-7.499226e-02,5.244892e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-2.394085e+00,4.847388e+00,-3.960554e-01,1.459906e+00,1.922685e+00,-5.480077e-01,-1.909297e+00,-3.152695e-01,-8.008589e-01,-6.417823e-01,3.316409e-01,-1.182852e+00,3.207220e-01,4.353794e-01,4.740236e-01,3.280886e-01,-3.708383e-01,-2.824922e-01,-2.442220e-02,-5.347931e-01,-8.250734e-02,4.560310e-01,-4.864419e-01,-4.372756e-01,-3.263965e-01,4.966159e-02,-9.338986e-02,-9.188422e-02,-1.291620e-01,2.390485e-01,-3.337113e-01,-7.546462e-01,1.999780e-01,-2.025192e-01,2.236706e-01,4.715613e-01,4.328504e-01,-1.694720e-02,1.502749e-01,-1.017011e-02,-1.154818e-01,7.997051e-01,1.405757e-02,-3.511478e-01,7.511917e-02,-6.452113e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
-1.868244e-01,-2.629332e+00,-2.421984e+00,6.015234e-02,8.765177e-01,5.131537e-02,-1.525298e-01,-1.891649e-01,6.106337e-01,-3.032870e-01,4.124803e-01,4.433224e-01,1.516594e-02,3.968555e-01,-2.456890e-02,-2.135317e-01,-1.434587e-02,-1.693779e-02,1.167905e-01,3.579060e-02,-1.413138e-01,-8.648450e-02,-3.582988e-01,-9.664611e-02,2.541435e-01,-6.938267e-01,-2.364537e-01,2.467432e-01,-1.447760e-01,-4.283638e-01,6.913027e-02,-2.333654e-01,-7.993387e-02,3.068816e-01,-4.743857e-01,1.810549e-03,5.439516e-01,1.448839e-01,-2.318581e-01,-6.714617e-02,-1.294590e-01,-1.119452e-01,-2.484046e-02,1.369510e-01,-1.075497e-01,-1.462679e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.125746e+00,-1.696549e+00,2.951117e-01,3.041935e+00,-6.868138e-01,-2.584613e+00,8.389671e-01,-2.038459e-01,-2.125111e-01,1.520435e-01,-2.073873e-01,2.908960e-01,-3.673847e-02,-1.723719e-01,-5.243609e-01,-4.031435e-01,4.581252e-01,-6.342016e-01,-5.247794e-01,-1.106004e+00,-6.107700e-01,-3.103159e-01,-3.238526e-01,7.990353e-01,-6.254651e-02,-2.649357e-01,2.460747e-01,7.449605e-01,2.096513e-01,4.733216e-01,4.067424e-03,1.328341e-01,1.720754e-01,-1.239865e-01,-1.874911e-01,-2.719438e-02,-7.869788e-03,-6.995077e-02,-2.433647e-01,-8.277576e-01,-5.679931e-02,3.033598e-01,-3.458237e-01,7.458406e-01,-4.651574e-01,-5.622580e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.391481e-01,-2.572534e+00,-2.530334e+00,1.991951e-01,1.153368e+00,-6.248848e-01,-2.823329e-01,-1.766374e-01,5.848031e-01,2.601481e-01,6.701478e-03,7.018772e-01,2.779880e-01,2.073805e-01,-8.106769e-03,-2.600052e-01,1.971594e-01,-1.485658e-01,3.705498e-01,-6.470276e-02,-2.667453e-01,-4.398023e-02,-1.808013e-01,-1.182223e-01,2.800771e-01,1.102018e-01,-6.843079e-02,2.265447e-01,-1.844578e-01,-6.508123e-01,2.571736e-01,-5.265724e-01,1.866116e-01,3.719814e-02,-7.044382e-02,-1.547354e-01,3.815866e-01,1.746593e-01,1.198978e-01,8.972480e-02,8.417776e-02,-8.907949e-02,-1.947173e-01,-1.166052e-01,-8.713034e-02,3.999712e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
